customer_tweet_id,customer_text,reply_text,created_at
2260504,I just spent 20 min chatting with someone about #kindleuntimited and got nowhere. Can someone help me?,"Sure! How can we help you this evening, Kelly? ^LJ",Sat Nov 11 02:55:00 +0000 2017
1586171,Du tout... Comment puis-je faire ?,Vous pouvez joindre notre SAV via le lien suivant : https://t.co/hgIrz98cdI ^MA,Sat Nov 04 17:47:00 +0000 2017
372154,Pero simpre tenia la información del transportista al 2do dia y mi envio lo recibia al 3er dia,Los tiempos de entrega comienzan a ser efectivos desde el momento de enviar el producto. https://t.co/nu74NxOkxH. (1/2),Sun Oct 08 23:29:00 +0000 2017
64178,.com site. It was all during the BF/CM madness so I understood that things might take a while to show up on my end.,We can look into that for you. Get in touch here: https://t.co/hApLpMlfHN and we'll be happy to help. ^RS,Thu Nov 30 08:00:57 +0000 2017
1396169,Hey I’m a prime customer &amp; I’m trying to download The mentalist s01e21 ‘miss red’ but it says the following error https://t.co/vIuKUnukWh,That seems odd. I have flagged this internally. We will work on it and keep you posted. ^SU,Sat Oct 28 14:56:26 +0000 2017
2337563,They are telling that they are not able to find my order I didn't got my refund back,your details here: https://t.co/TXwc93BytC and I'll get back to you. 2/2 ^SH,Fri Oct 20 05:46:54 +0000 2017
2316720,I ordered Redmi Y1 from amazon on 08-nov.It was about to be delivered by today. I got the message that it is handed to the customer.I am the only person to collect it and have not received it yet.Need urgent help as my order was prepaid and have already waited 4 long. https://t.co/9KiYxtXLle,Sorry to know that you haven't received your order yet. Please contact us here: https://t.co/vlvfJr4nN9 and we'll be glad to assist you. ^SY,Mon Nov 13 06:25:53 +0000 2017
1344567,.Amazon needs a lesson in . People in India cannot be fooled by https://t.co/uRo0MMzvXj,We've responded to your query here: https://t.co/RxDvwbWKlv. Please check. ^MK,Fri Oct 27 16:32:30 +0000 2017
2199050,Said to be advised.,"This means we're currently unable to provide an accurate delivery date, and will e-mail you with one when updated. ^LB",Thu Oct 19 14:50:33 +0000 2017
2849053,I put in my password I just changed and it says password incorrect. Is there another way to help me?,"After accessing the link ^SD provided, please click 'skip sign in'. You will then be able to provide your information for us. ^BV",Mon Nov 27 19:52:27 +0000 2017
1300633,I ordered a book 3½ yrs ago. When I searched the Amazon site they offered a same-day delivery for the same book. Its now out of stk?,I'm sorry to hear it's now out of stock! You can sign up to be notified when it's available again. https://t.co/TzeNdKnedR ^RM,Thu Oct 26 23:57:01 +0000 2017
83565,"i have received a message from dpd showing a lovely picture of someone’s house, not mine. And said they csnnot deliver. I need that parcel today, I’m home today that’s why I ordered it for today. Not happy at all.",Oh no! Sorry to hear this. Please reach out to us here: https://t.co/JzP7hlA23B so we can get this looked into.^ES,Thu Nov 30 13:30:28 +0000 2017
298952,"hiya, updated my delivery to come faster (from standard to one day but changed my mind and am going for express delivery). and you've charged me twice - could you just charge me once to upgrade my delivery? it's been 5.99 then again 6.99 :/",Please give us a ring here: https://t.co/JzP7hlA23B so we can look into this with you as we do not have account access here. ^TR,Fri Oct 06 19:44:00 +0000 2017
710025,"Oh I've gone over those steps several times, I keep getting the same error msg in the end :-/","What error message are you receiving? Let us know, we're here for you! ^JE",Tue Oct 10 21:15:01 +0000 2017
2845640,certo siete stati gentilissimi e professionali &lt;3,Grazie per il feedback 😊 e buona serata! ^FS,Tue Nov 28 14:38:00 +0000 2017
520694,"Hey , if I place my order at 9am with 1 day shipping, why didn’t receive it until 7:30pm, when it needed to be there by 5:30pm for my “guaranteed” delivery date? My “one day” shipping was already two days, now it’s going to be six. FUCK. YOU.",I'm very sorry for this issue with your order. This isn't the experience we want for our customers. Allow us to take feedback and look into this here: https://t.co/hApLpM3Ejd ^DO,Sat Dec 02 03:19:51 +0000 2017
2679713,"I’ve been trying to unblock my account for 1+ week. Phone calls, emails.Still not get why my account was suddenly blocked! 1/2",So sorry about this! Have you received an e-mail from our Account Specialist team? Please check your junk/spam folders as well.^AX,Tue Oct 31 15:26:40 +0000 2017
489490,"I CAN UNDERSTAND YOUR CONCERN FOR PERSONAL INFO, BUT THE PEOPLE SHOULD BE AWARE OF CONCERN FOR THE CUSTOMER. ATTACHED LATEST EMAIL RECEIVED ON THE ORDER. WHY WASN'T I INFORMED ON THE 24TH MORNING REGARDING THE 5 DAY HOLDING POLICY? https://t.co/GnDrQuaCRL","I'm sorry for the confusion associated with your order update, write to us here: https://t.co/GIJyeYqKE0 &amp; we'll check this for you. Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^MJ",Fri Dec 01 18:28:27 +0000 2017
1213414,How do you create a wishlist? I've been trying to figure it out for a while.,We can help! Here's some helpful info on how to create a wishlist: https://t.co/5bpfIRYpwY I hope this helps! ^AD,Wed Oct 25 16:36:02 +0000 2017
397323,where do I found result,The winners will be announced by 7th November. ^GK,Thu Nov 02 04:14:26 +0000 2017
1716151,https://t.co/RkuHMHptNe,We'd like to discuss this &amp; available options with you directly. Please contact us via phone/chat: https://t.co/hApLpMlfHN ^MW,Tue Nov 07 13:03:27 +0000 2017
1293043,Had parcels not for anyone at the address. There is no returns address as this is a Amazon Logistics Shipment. CS won’t help,Hey Ethan! Without disclosing personal information. Will you tell us more about the issue you're experiencing? ^SK,Thu Oct 26 21:09:31 +0000 2017
31365,Nintendo Switch en promo sur = Commandée pour mon anniv 😍😍🤪,😍 Quand est-ce que vous allez la recevoir ? ^FA,Wed Nov 01 12:22:00 +0000 2017
2149541,"prime order has officially been messed up twice, and I️ have been lied to about a “guaranteed” arrival date both by phone and app.",I'm sorry for the bad experience. Without providing any personal information could you tell us more on what's going on? ^AY,Thu Nov 09 00:24:01 +0000 2017
1373698,"3/3 or put it in the shit museum. I don't care what you do, you just gotta get it together. Get your shit together.","Oh geez! We want to make you happy! Without including personal/account info, could you tell us more about what's going on? ^SD",Sat Oct 28 00:33:27 +0000 2017
1210577,アマゾンにあったけど防犯登録はどうなるんだろ,Amazonで自転車を購入いただく場合、防犯登録の受付は承っておりません。防犯登録は各都道府県の自転車商防犯協力会にお問い合わせください。詳しくはこちらをご参照下さい。 https://t.co/7DAZG9pRSN EK,Mon Oct 16 11:06:27 +0000 2017
857776,They said they don’t know when I will receive it,"When you made the purchase, were you given a delivery date of when to expect the item? ^VS",Fri Oct 20 17:17:45 +0000 2017
2350885,Non la commande n'a toujours pas été expédiée. J'ai téléphoné déjà 2 fois en debut d'apres-midi. Je n'ai ru droit qu'à 2 mail (voir les tweet plus haut) et des excuses.. et on m'a dit que je serai livrée soit ce soir soit DEMAIN MATIN. J'y crois pas du tout là. https://t.co/QeTanfdSQp,J'en suis navré :\ Si vous n'avez de nouvelles d'ici demain n'hésitez pas à nous tenir au courant. Merci pour votre patience et compréhension. ^MH,Mon Nov 13 18:09:00 +0000 2017
1190172,I will. Where do I contact Amazon customer services regarding this? Thanks,You can get in touch with us here: https://t.co/JzP7hlA23B ^RB,Sat Nov 25 19:37:00 +0000 2017
602262,Still happening after 11.2 iOS. https://t.co/rQ3tNYrw7l,"I'm sorry you're having trouble checking out through the app. There currently aren't any known issues with the app. It seems like you may have contacted previously. If by phone or chat, did we create a ticket to have our developers look into this? ^AN",Sun Dec 03 22:07:38 +0000 2017
2395761,hey answer my email I did not receive my package like you claimed and I wven paid extra for 2 day shipping PLEASE ADVISE SOS,"Hello, sorry to hear that you have not received your package. I understand you have not been responded to via email. Have you tried our live chat/phone? Which site have you used to make the purchase? ^CR",Tue Nov 14 12:30:00 +0000 2017
493458,I’ve received 2 shipments in your C2 packaging this week. Both had obviously been opened (hopefully by Swiss customs). https://t.co/0UEQEJCdl8,"Hi Dave, I am sorry to see that this has happened. You can leave feedback here: http:https://t.co/ccUoiqjMrW. ^HS",Fri Dec 01 17:25:00 +0000 2017
1283102,Two. TWO. Wine glasses in enormous box. I ordered 2 packs of 6. https://t.co/pzNTsSZo7W,I'm sorry you didn't receive all the wine glasses! Were they shipped directly by Amazon or Third Party Seller? ^ME,Thu Oct 26 17:55:10 +0000 2017
322282,Alexa seems to have forgotten the command to stop playing music. Is this a known issue with a fix in progress?,Would you mind telling us more about what's going on? Is she unable to understand you or unresponsive? ^RA,Sat Oct 07 13:56:44 +0000 2017
126101,"I really need to know the timeline cause everyday you say 12 hours and at 12 hours you say 24-48 hours, it's really unlike Amazon service, we can't keep waiting endlessly while you ""investigate""","I understand waiting could be tiresome. However, as informed earlier we've escalated the issue. Please allow some time, we'll get back to you with an update at the earliest. ^SC",Thu Nov 23 04:45:00 +0000 2017
2875033,"I reached out, they happily refunded me... The complete disregard for common sense was impressive though. I'd be cool if just accident, they happen. Thanks for quick reply.","You're welcome. If you need any further assistance, please let us know. ^BH",Tue Nov 28 05:34:00 +0000 2017
379137,product was out for delivery on 5th oct and still not received. r u sending it through bullock cart?,"Apologies. Have we missed the estimated date? You can check it here: https://t.co/pYHdlcj0Ot, keep us posted. ^HR",Mon Oct 09 06:24:19 +0000 2017
2319295,Dear - thank you for sending these stones.Appreciate your assistance in taking back your golden stones so that you can fool others https://t.co/FNTiYF22Go,"I'm sorry about that. That was not intended. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 so that we can assist you accordingly. Please don't provide your order details, we consider it to be personal. Our page is visible to the public. ^GD",Mon Nov 13 12:25:00 +0000 2017
2288184,please advise your delivery drivers that putting deliveries in folks waste bins is not appropriate.,"I'm sorry to hear your parcel was delivered to the wrong place. Please reach out to us here: https://t.co/qy3J24VGxb, so we can escalate your feedback and look into this further. ^JN",Sun Nov 12 03:36:55 +0000 2017
1458020,Oui mais bon. Mon mari aurait pu le voir c’était pour lui et vous aurez gâcher mon cadeau de noël 🤦🏻‍♀️,Je suis vraiment navrée pour cela. ^BR,Thu Nov 02 20:58:31 +0000 2017
91248,"I ordered roughly 11 items that were separated in to 3 packages. One is currently out of stock, one was dispatched and the other should have arrived today, but was never dispatched. I had an email after I ordered saying someone accessed my account.. (1/2)",We want to make sure both your shipping issue and account log-ins are looked into. Please reach out to us via phone here and we'll see what's going on: https://t.co/JzP7hlA23B ^MJ,Thu Nov 30 15:27:00 +0000 2017
1366162,Why is 's One Day Delivery on Prime only offering to get everything here on Tuesday 28th (3 days later?),Hi Bradley! Some deliveries may take slightly longer than usual due to this busy period. https://t.co/DgRGeaZzhb.^CN,Sat Nov 25 12:34:28 +0000 2017
